Survived,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked C,Embarked Q,Embarked S,Pclass 1,Pclass 2,Pclass 3
1.0,0,1.406932802849151,0.481287771858981,-0.444999501816175,0.12189924407199378,1,1,0,0,1,0,0
1.0,0,0.39748054800012966,-0.47908676070718687,-0.444999501816175,-0.23773569741218548,0,0,0,1,0,1,0
1.0,0,0.7080812417998286,0.481287771858981,0.7107630931786129,0.964108204913409,1,1,0,0,1,0,0
1.0,0,0.0,-0.47908676070718687,-0.444999501816175,-0.5040782414414634,0,1,0,0,0,0,1
1.0,0,-0.2237208395992682,-0.47908676070718687,-0.444999501816175,-0.4905435931060373,0,0,0,1,0,0,1
1.0,0,0.47513072145005436,0.481287771858981,-0.444999501816175,-0.30734246028009116,0,0,0,1,0,0,1
1.0,1,0.47513072145005436,-0.47908676070718687,-0.444999501816175,-0.1335672432591739,1,0,0,1,1,0,0
1.0,1,1.1739822824993769,-0.47908676070718687,-0.444999501816175,-0.48812669161756833,0,0,0,1,0,0,1
1.0,1,-0.9225724006485907,-0.47908676070718687,-0.444999501816175,-0.48812669161756833,0,0,0,1,0,0,1
1.0,0,0.0,-0.47908676070718687,-0.444999501816175,1.5001769550558215,0,1,0,0,1,0,0
1.0,1,0.0,-0.47908676070718687,-0.444999501816175,0.0426248752502123,1,0,0,1,1,0,0
1.0,0,-2.009674828947537,0.481287771858981,0.7107630931786129,-0.19906527359668233,0,0,0,1,0,1,0
1.0,0,1.71753349664885,0.481287771858981,0.7107630931786129,1.1640671658998034,1,0,0,1,1,0,0
1.0,1,0.0,-0.47908676070718687,-0.444999501816175,-0.13042527132416426,0,0,0,1,1,0,0
1.0,0,-0.06842049269941873,0.481287771858981,-0.444999501816175,-0.14105963787342762,0,0,0,1,0,1,0
1.0,0,0.39748054800012966,0.481287771858981,-0.444999501816175,0.38292460482664,1,0,0,1,1,0,0
1.0,0,-1.8543744820476875,-0.47908676070718687,0.7107630931786129,-0.005713154519166626,0,0,0,1,0,1,0
1.0,0,-0.844922227198666,0.481287771858981,-0.444999501816175,-0.49191252610910613,0,0,0,1,0,0,1
1.0,0,-0.45667135994904234,-0.47908676070718687,-0.444999501816175,-0.39241739267419806,1,0,0,1,0,1,0
1.0,1,0.08687985420043072,-0.47908676070718687,-0.444999501816175,-0.4905435931060373,0,0,0,1,0,0,1
1.0,0,0.0,1.4416623044251486,-0.444999501816175,-0.19423147061974444,0,0,1,0,0,0,1
1.0,0,0.009229680750505998,-0.47908676070718687,-0.444999501816175,-0.40498528041423654,0,0,1,0,0,1,0
1.0,0,2.494035231148097,-0.47908676070718687,-0.444999501816175,0.9030418051451572,1,0,0,1,1,0,0
1.0,1,0.0,0.481287771858981,0.7107630931786129,-0.3489943737717696,0,1,0,0,0,0,1
1.0,1,-2.242625349297311,0.481287771858981,1.8665256881734007,-0.2459531624729799,0,0,0,1,0,0,1
1.0,0,-1.2331730944482897,0.481287771858981,-0.444999501816175,-0.06234985723935256,0,1,0,0,0,1,0
1.0,0,-0.844922227198666,0.481287771858981,-0.444999501816175,1.1172604849135184,1,1,0,0,1,0,0
1.0,1,0.39748054800012966,-0.47908676070718687,-0.444999501816175,9.262218501053868,1,1,0,0,1,0,0
1.0,0,0.39748054800012966,-0.47908676070718687,-0.444999501816175,9.262218501053868,0,1,0,0,1,0,0
1.0,0,-1.3108232678982144,-0.47908676070718687,0.7107630931786129,-0.26673851527381287,0,0,0,1,0,1,0
1.0,1,1.406932802849151,0.481287771858981,-0.444999501816175,0.36165587172811325,1,0,0,1,1,0,0
1.0,1,0.7080812417998286,-0.47908676070718687,-0.444999501816175,-0.4905435931060373,0,0,0,1,0,0,1
1.0,0,0.0,0.481287771858981,-0.444999501816175,-0.3440793629048191,0,0,1,0,0,0,1
1.0,0,2.1834345373483983,-0.47908676070718687,-0.444999501816175,2.1892355694183183,1,1,0,0,1,0,0
1.0,0,-1.0778727475484402,-0.47908676070718687,-0.444999501816175,-0.49392725518989383,0,0,1,0,0,0,1
1.0,0,-1.7767243085977626,-0.47908676070718687,1.8665256881734007,-0.13622583489648973,0,0,0,1,0,1,0
1.0,1,-1.8543744820476875,-0.47908676070718687,0.7107630931786129,-0.40256837892576763,1,0,0,1,0,0,1
1.0,0,-0.14607066614934347,0.481287771858981,-0.444999501816175,-0.14105963787342762,0,0,0,1,0,1,0
1.0,0,0.6304310683499038,-0.47908676070718687,-0.444999501816175,3.755468941836208,1,1,0,0,1,0,0
1.0,0,-1.1555229209983648,0.481287771858981,-0.444999501816175,-0.3643001275179457,0,1,0,0,0,0,1
1.0,0,0.24218020110028018,0.481287771858981,-0.444999501816175,0.38292460482664,1,0,0,1,1,0,0
1.0,1,1.4845829762990759,0.481287771858981,-0.444999501816175,1.0790734413957093,1,1,0,0,1,0,0
1.0,1,-0.06842049269941873,-0.47908676070718687,-0.444999501816175,-0.4911081812937436,0,1,0,0,0,0,1
1.0,0,0.7857314152497533,-0.47908676070718687,-0.444999501816175,-0.39241739267419806,0,0,0,1,0,1,0
1.0,0,0.0,0.481287771858981,-0.444999501816175,-0.3440793629048191,0,0,1,0,0,0,1
1.0,0,1.0963321090494522,-0.47908676070718687,-0.444999501816175,-0.10778760522256871,1,1,0,0,1,0,0
1.0,0,-0.37902118649911765,0.481287771858981,0.7107630931786129,-0.06371879024242134,0,0,0,1,0,1,0
1.0,1,0.0,-0.47908676070718687,-0.444999501816175,-0.3757407724037623,0,1,0,0,0,1,0
1.0,0,-1.0778727475484402,-0.47908676070718687,0.7107630931786129,0.1180322016904434,1,0,0,1,1,0,0
1.0,1,-0.06842049269941873,-0.47908676070718687,-0.444999501816175,-0.49392725518989383,0,0,1,0,0,0,1
1.0,1,-0.3013710130491929,-0.47908676070718687,-0.444999501816175,-0.06371879024242134,1,1,0,0,1,0,0
1.0,0,-1.1555229209983648,-0.47908676070718687,-0.444999501816175,-0.5040782414414634,0,1,0,0,0,0,1
1.0,0,-0.844922227198666,0.481287771858981,-0.444999501816175,-0.49191252610910613,0,0,0,1,0,0,1
1.0,0,0.9410317621496027,-0.47908676070718687,-0.444999501816175,-0.39241739267419806,0,0,0,1,0,1,0
1.0,0,0.39748054800012966,0.481287771858981,-0.444999501816175,0.9702316665245938,1,0,0,1,1,0,0
1.0,0,-1.0002225740985156,3.3624113695574844,1.8665256881734007,-0.4905435931060373,0,0,0,1,0,0,1
1.0,1,0.0,-0.47908676070718687,-0.444999501816175,-0.05405118428854556,1,0,0,1,1,0,0
1.0,1,2.338734884248248,0.481287771858981,0.7107630931786129,0.8875736356189561,1,1,0,0,1,0,0
1.0,0,-0.06842049269941873,-0.47908676070718687,1.8665256881734007,-0.3489943737717696,0,1,0,0,0,0,1
1.0,0,1.406932802849151,0.481287771858981,-0.444999501816175,0.12189924407199378,1,1,0,0,1,0,0
1.0,1,-2.009674828947537,0.481287771858981,0.7107630931786129,-0.428510432742398,0,0,0,1,0,0,1
1.0,0,0.3198303745502049,-0.47908676070718687,-0.444999501816175,-0.440755422443577,1,0,0,1,0,1,0
1.0,1,3.891738353246742,-0.47908676070718687,-0.444999501816175,-0.06371879024242134,1,0,0,1,1,0,0
1.0,1,-2.0873250023974617,3.3624113695574844,1.8665256881734007,-0.03689118372041605,0,0,0,1,0,0,1
1.0,1,0.0,1.4416623044251486,-0.444999501816175,-0.19423147061974444,0,0,1,0,0,0,1
1.0,0,0.7857314152497533,-0.47908676070718687,-0.444999501816175,-0.39241739267419806,0,0,0,1,0,1,0
1.0,1,1.71753349664885,-0.47908676070718687,-0.444999501816175,-0.05405118428854556,1,0,0,1,1,0,0
1.0,1,-0.6896218802988165,-0.47908676070718687,-0.444999501816175,-0.4930417024845188,0,0,0,1,0,0,1
1.0,1,0.0,0.481287771858981,0.7107630931786129,-0.3489943737717696,0,1,0,0,0,0,1
1.0,1,-0.14607066614934347,-0.47908676070718687,-0.444999501816175,0.0426248752502123,1,0,0,1,1,0,0
